Name,Age,Position,HomeTeam,AwayTeam,HomeScore,Awayscore,HomeAwayStatus,MatchID,Date,Shots,ShotsOT,KeyPasses,PAPercentage,AerialsWon,Touches,Rating,Shots.1,ShotsOT.1,KeyPasses.1,Dribbles,Fouled,Offsides,Disp,UnsTouches,Rating.1,Tackles,Interceptions,Clearances,Blocks,Fouls,Rating.2,KeyPasses.2,Passes,PAPercentage.1,Crosses,AccCrosses,LB,AccLB,ThB,AccThB,Rating.3,Playtime
Yan Dhanda,21,MC,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,3,78.1,0,45,6.69,0,0,3,1,1,0,0,4,6.69,1,0,1,0,1,6.69,3,32,78.1,3.0,1.0,5.0,4.0,1.0,0.0,6.69,90.0
Bersant Celina,23,ML,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,1,0,1,88.6,1,48,6.38,1,0,1,0,0,0,0,2,6.38,1,0,0,0,0,6.38,1,35,88.6,6.0,0.0,3.0,3.0,0.0,0.0,6.38,90.0
Rhian Brewster,20,FW,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,78.6,0,33,6.61,0,0,0,2,4,0,0,2,6.61,2,0,0,1,1,6.61,0,14,78.6,2.0,0.0,0.0,0.0,0.0,0.0,6.61,90.0
Aldo Kalulu,24,Sub,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,66.7,1,12,6.24,0,0,0,1,0,0,0,0,6.24,0,0,0,0,0,6.24,0,9,66.7,1.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0
Erwin Mulder,31,Sub,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Wayne Routledge,35,Sub,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jake Bidwell,27,Sub,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jay Fulton,26,Sub,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Liam Cullen,21,Sub,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Ben Cabango,20,Sub,Swansea,Queens Park Rangers,0,0,0,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Liam Kelly,24,GK,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,66.7,1,36,6.92,0,0,0,0,0,0,0,1,6.92,1,0,2,0,0,6.92,0,24,66.7,0.0,0.0,13.0,6.0,0.0,0.0,6.92,90.0
Angel Rangel,37,DR,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,2,77.6,1,71,7.22,0,0,2,0,0,0,1,1,7.22,2,2,4,1,1,7.22,2,49,77.6,1.0,0.0,8.0,3.0,1.0,1.0,7.22,90.0
Yoann Barbet,27,DC,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,2,0,0,90.2,0,56,7.15,2,0,0,0,2,0,0,0,7.15,1,3,6,0,0,7.15,0,41,90.2,0.0,0.0,12.0,8.0,0.0,0.0,7.15,90.0
Grant Hall,28,DC,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,2,1,1,80.7,2,40,6.98,2,1,1,0,0,0,0,0,6.98,0,0,4,0,1,6.98,1,31,80.7,0.0,0.0,6.0,2.0,0.0,0.0,6.98,90.0
Ryan Manning,24,DL,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,2,0,2,69.2,0,80,7.54,2,0,2,1,6,0,1,2,7.54,1,4,3,1,2,7.54,2,39,69.2,6.0,2.0,7.0,1.0,0.0,0.0,7.54,90.0
Geoff Cameron,35,DMC,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,1,0,0,81.1,1,51,6.72,1,0,0,0,0,0,3,1,6.72,5,0,2,0,1,6.72,0,37,81.1,0.0,0.0,5.0,2.0,0.0,0.0,6.72,90.0
Dominic Ball,24,DMC,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,1,75.0,0,35,6.39,0,0,1,0,0,0,1,1,6.39,0,2,2,0,3,6.39,1,28,75.0,0.0,0.0,1.0,0.0,0.0,0.0,6.39,90.0
Bright Samuel,22,AMR,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,4,3,1,76.2,0,40,7.54,4,3,1,6,1,2,1,1,7.54,0,2,0,0,1,7.54,1,21,76.2,0.0,0.0,1.0,0.0,0.0,0.0,7.54,90.0
Eberechi Eze,22,AMC,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,2,0,3,83.3,0,68,6.84,2,0,3,2,5,0,1,3,6.84,0,0,0,0,1,6.84,3,42,83.3,3.0,2.0,2.0,1.0,0.0,0.0,6.84,90.0
Marc Pugh,33,AML,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,1,0,2,81.1,1,52,7.11,1,0,2,2,1,0,1,1,7.11,0,2,0,0,1,7.11,2,37,81.1,3.0,3.0,4.0,4.0,0.0,0.0,7.11,90.0
Jordan Hugill,28,FW,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,2,0,1,76.5,10,34,6.72,2,0,1,0,2,2,3,3,6.72,0,0,1,1,1,6.72,1,17,76.5,0.0,0.0,1.0,1.0,0.0,0.0,6.72,90.0
Todd Kane,26,Sub,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,100.0,0,1,6.04,0,0,0,0,0,0,0,0,6.04,0,0,0,0,0,6.04,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0
Ilias Chair,22,Sub,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Conor Masterson,21,Sub,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Aramide Oteh,21,Sub,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jack Clarke,19,Sub,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Luke Amos,23,Sub,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Joe Lumley,25,Sub,Swansea,Queens Park Rangers,0,0,1,1381872,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Brice Samba,26,GK,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,0,71.4,0,40,6.34,0,0,0,0,0,0,0,0,6.34,0,0,1,0,0,6.34,0,28,71.4,0.0,0.0,16.0,8.0,0.0,0.0,6.34,90.0
Carl Jenkinson,28,DR,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,1,76.1,1,67,6.11,0,0,1,0,0,0,0,1,6.11,1,1,0,0,0,6.11,1,46,76.1,7.0,0.0,2.0,0.0,0.0,0.0,6.11,90.0
Tobias Figueiredo,26,DC,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,0,84.1,3,57,6.63,0,0,0,0,0,0,0,1,6.63,0,2,3,3,2,6.63,0,44,84.1,0.0,0.0,12.0,8.0,0.0,0.0,6.63,90.0
Joe Worrall,23,DC,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,1,67.4,2,55,6.57,0,0,1,0,1,1,0,0,6.57,0,3,5,0,0,6.57,1,46,67.4,0.0,0.0,11.0,6.0,0.0,0.0,6.57,90.0
Gaëtan Bong,32,DL,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,3,75.0,1,52,6.38,0,0,3,0,1,0,0,3,6.38,0,2,0,0,1,6.38,3,28,75.0,4.0,1.0,5.0,2.0,0.0,0.0,6.38,90.0
Ben Watson,35,DMC,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,1,86.1,0,86,6.78,0,0,1,1,0,0,0,2,6.78,4,2,1,0,1,6.78,1,72,86.1,0.0,0.0,8.0,4.0,0.0,0.0,6.78,90.0
Ryan Yates,22,DMC,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,1,0,1,88.9,1,42,6.28,1,0,1,0,2,0,0,0,6.28,0,1,0,0,0,6.28,1,36,88.9,1.0,0.0,4.0,2.0,0.0,0.0,6.28,90.0
Joe Lolley,27,AMR,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,7,0,2,86.8,0,79,6.78,7,0,2,3,3,0,1,2,6.78,2,0,0,0,0,6.78,2,38,86.8,15.0,1.0,4.0,2.0,0.0,0.0,6.78,90.0
Tiago Silva,27,AMC,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,3,1,0,87.5,0,52,6.41,3,1,0,0,2,0,2,3,6.41,0,2,0,1,2,6.41,0,32,87.5,6.0,1.0,7.0,6.0,0.0,0.0,6.41,90.0
Adama Diakhaby,24,AML,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,2,0,2,82.8,2,50,6.29,2,0,2,0,2,0,1,2,6.29,1,0,1,0,1,6.29,2,29,82.8,3.0,1.0,0.0,0.0,0.0,0.0,6.29,90.0
Tyler Walker,23,FW,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,2,1,3,87.5,1,25,6.11,2,1,3,0,0,0,0,1,6.11,0,0,0,0,0,6.11,3,16,87.5,1.0,1.0,0.0,0.0,0.0,0.0,6.11,90.0
Nuno da Costa,29,Sub,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,1,0,0,75.0,0,9,5.91,1,0,0,0,0,0,1,0,5.91,0,1,0,0,0,5.91,0,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0
Alfa Semedo,22,Sub,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,0,87.5,1,17,6.34,0,0,0,0,2,0,1,1,6.34,1,1,0,0,1,6.34,0,8,87.5,1.0,1.0,0.0,0.0,0.0,0.0,6.34,0.0
Matthew Cash,22,Sub,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,1,0,1,70.0,1,38,6.55,1,0,1,0,0,0,0,2,6.55,2,1,2,0,0,6.55,1,20,70.0,4.0,0.0,2.0,0.0,0.0,0.0,6.55,0.0
João Carvalho,23,Sub,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Michael Dawson,36,Sub,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Alex Mighten,18,Sub,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Arijanet Muric,21,Sub,Nottingham Forest,Charlton,0,1,0,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dillon Phillips,25,GK,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,61.3,1,41,7.33,0,0,0,0,0,0,0,0,7.33,0,0,1,0,0,7.33,0,31,61.3,0.0,0.0,26.0,14.0,0.0,0.0,7.33,90.0
Adam Matthews,28,DR,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,1,0,0,61.8,1,68,7.41,1,0,0,0,1,0,0,1,7.41,3,3,5,0,1,7.41,0,34,61.8,3.0,1.0,5.0,3.0,0.0,0.0,7.41,90.0
Naby Sarr,26,DC,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,1,70.0,2,49,8.40,0,0,1,0,0,0,0,0,8.40,2,3,5,3,0,8.40,1,30,70.0,1.0,1.0,8.0,3.0,0.0,0.0,8.40,90.0
Jason Pearce,32,DC,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,75.0,4,23,6.83,0,0,0,0,0,0,0,0,6.83,0,0,3,0,0,6.83,0,20,75.0,0.0,0.0,4.0,0.0,0.0,0.0,6.83,90.0
Tom Lockyer,25,DC,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,65.0,3,50,7.34,0,0,0,0,0,0,0,0,7.34,2,2,5,0,0,7.34,0,40,65.0,0.0,0.0,13.0,3.0,0.0,0.0,7.34,90.0
Alfie Doughty,20,DL,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,1,64.7,1,33,6.62,0,0,1,2,0,0,1,1,6.62,0,0,0,0,1,6.62,1,17,64.7,3.0,0.0,3.0,1.0,0.0,0.0,6.62,90.0
Josh Cullen,24,MC,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,2,77.3,0,59,6.98,0,0,2,0,1,0,0,2,6.98,1,3,2,2,1,6.98,2,44,77.3,3.0,0.0,4.0,2.0,0.0,0.0,6.98,90.0
Erhun Oztumer,29,MC,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,1,1,1,85.7,0,32,6.86,1,1,1,1,2,0,0,2,6.86,0,0,0,0,1,6.86,1,21,85.7,2.0,2.0,0.0,0.0,0.0,0.0,6.86,90.0
David Davis,29,MC,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,2,0,0,69.2,2,41,7.00,2,0,0,0,1,0,0,1,7.00,2,4,1,0,3,7.00,0,26,69.2,0.0,0.0,2.0,1.0,0.0,0.0,7.00,90.0
Tomer Hemed,33,FW,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,4,0,1,80.7,3,48,6.34,4,0,1,0,0,1,2,1,6.34,0,1,0,0,3,6.34,1,31,80.7,1.0,0.0,0.0,0.0,0.0,0.0,6.34,90.0
Lyle Taylor,30,FW,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,3,2,2,58.6,4,49,7.92,3,2,2,1,3,2,1,5,7.92,1,1,0,0,2,7.92,2,29,58.6,2.0,0.0,1.0,1.0,0.0,0.0,7.92,90.0
Aiden McGeady,34,Sub,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,90.0,0,13,6.00,0,0,0,0,0,0,1,0,6.00,0,0,0,0,0,6.00,0,10,90.0,1.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0
Ben Purrington,24,Sub,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,64.3,1,36,6.99,0,0,0,3,0,0,0,2,6.99,3,1,0,0,1,6.99,0,14,64.3,2.0,0.0,1.0,0.0,0.0,0.0,6.99,0.0
Matthew Smith,20,Sub,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,20.0,0,10,5.82,0,0,0,0,0,0,0,1,5.82,0,0,0,0,0,5.82,0,5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,0.0
Chuks Aneke,27,Sub,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Adedeji Oshilaja,27,Sub,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Macauley Bonne,24,Sub,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Ben Amos,30,Sub,Nottingham Forest,Charlton,0,1,1,1381870,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Bradley Collins,23,GK,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,62.2,0,50,6.08,0,0,0,0,1,0,0,0,6.08,0,0,1,0,0,6.08,0,45,62.2,0.0,0.0,30.0,14.0,0.0,0.0,6.08,90.0
Jordan Williams,20,DR,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,1,1,0,78.4,4,71,7.02,1,1,0,1,1,0,1,3,7.02,4,0,1,1,0,7.02,0,37,78.4,0.0,0.0,7.0,5.0,0.0,0.0,7.02,90.0
Michael Sollbauer,30,DC,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,78.5,4,77,6.89,0,0,0,0,0,0,0,2,6.89,4,2,4,0,1,6.89,0,65,78.5,0.0,0.0,13.0,4.0,0.0,0.0,6.89,90.0
Mads Andersen,22,DC,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,66.7,2,69,6.60,0,0,0,0,1,0,1,0,6.60,0,4,3,1,1,6.60,0,57,66.7,0.0,0.0,13.0,3.0,0.0,0.0,6.60,90.0
Clarke Oduor,21,DL,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,90.0,0,16,6.24,0,0,0,0,0,0,1,1,6.24,0,0,1,0,1,6.24,0,10,90.0,0.0,0.0,2.0,1.0,0.0,0.0,6.24,90.0
Callum Styles,20,MC,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,1,1,1,74.4,1,49,6.47,1,1,1,1,0,0,2,3,6.47,0,0,0,0,1,6.47,1,39,74.4,2.0,1.0,1.0,0.0,0.0,0.0,6.47,90.0
Alex Mowatt,25,MC,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,70.0,3,88,6.23,0,0,0,0,1,0,1,2,6.23,1,1,2,0,0,6.23,0,70,70.0,4.0,0.0,6.0,0.0,0.0,0.0,6.23,90.0
Elliot Simoes,20,MC,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,1,0,0,61.1,1,34,6.15,1,0,0,1,1,0,0,5,6.15,0,0,0,0,0,6.15,0,18,61.1,0.0,0.0,1.0,0.0,0.0,0.0,6.15,90.0
Cauley Woodrow,25,AMC,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,3,0,0,71.7,2,76,6.13,3,0,0,1,2,0,3,4,6.13,0,1,0,0,1,6.13,0,53,71.7,0.0,0.0,3.0,1.0,0.0,0.0,6.13,90.0
Jacob Brown,22,FW,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,1,1,3,56.0,9,50,7.45,1,1,3,3,0,1,3,6,7.45,1,1,2,1,0,7.45,3,25,56.0,2.0,0.0,0.0,0.0,0.0,0.0,7.45,90.0
Conor Chaplin,23,FW,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,2,1,0,60.0,2,41,6.06,2,1,0,0,0,0,2,3,6.06,1,0,0,0,1,6.06,0,25,60.0,1.0,0.0,2.0,0.0,0.0,0.0,6.06,90.0
Mike-Steven Bähre,24,Sub,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,61.1,0,43,6.21,0,0,0,2,0,0,0,2,6.21,1,0,1,0,1,6.21,0,36,61.1,0.0,0.0,2.0,0.0,0.0,0.0,6.21,0.0
Luke Thomas,21,Sub,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,1,63.6,0,16,6.33,0,0,1,1,0,0,0,0,6.33,2,0,0,0,1,6.33,1,11,63.6,1.0,0.0,1.0,0.0,0.0,0.0,6.33,0.0
Kilian Ludewig,20,Sub,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,67.7,1,62,6.49,0,0,0,0,0,0,1,3,6.49,5,1,3,0,0,6.49,0,31,67.7,1.0,0.0,5.0,2.0,0.0,0.0,6.49,0.0
Kenneth Dougall,27,Sub,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Patrick Schmidt,22,Sub,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Aapo Halme,22,Sub,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jack Walton,22,Sub,Barnsley,Birmingham,0,1,0,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Lee Camp,35,GK,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,30.0,1,35,7.37,0,0,0,0,0,0,0,0,7.37,0,0,0,0,0,7.37,0,30,30.0,0.0,0.0,30.0,9.0,0.0,0.0,7.37,90.0
Maxime Colin,28,DR,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,45.8,1,52,7.20,0,0,0,0,0,0,1,1,7.20,3,4,4,0,1,7.20,0,24,45.8,0.0,0.0,4.0,1.0,0.0,0.0,7.20,90.0
Jake Clarke-Salter,22,DC,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,1,0,0,42.3,7,41,7.49,1,0,0,1,0,0,0,2,7.49,3,2,3,0,0,7.49,0,26,42.3,0.0,0.0,11.0,1.0,0.0,0.0,7.49,90.0
Marc Roberts,30,DC,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,34.1,4,52,6.73,0,0,0,0,0,0,0,0,6.73,1,0,2,1,0,6.73,0,44,34.1,0.0,0.0,20.0,3.0,0.0,0.0,6.73,90.0
Kristian Pedersen,25,DL,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,47.2,7,76,7.86,0,0,0,1,1,0,1,0,7.86,3,4,3,0,1,7.86,0,36,47.2,2.0,0.0,5.0,0.0,0.0,0.0,7.86,90.0
Jude Bellingham,17,MR,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,2,0,4,52.4,2,49,7.96,2,0,4,1,3,0,1,4,7.96,4,1,0,0,0,7.96,4,21,52.4,4.0,2.0,4.0,2.0,0.0,0.0,7.96,90.0
Ivan Sunjic,23,MC,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,1,0,0,50.0,0,41,7.16,1,0,0,0,0,0,0,1,7.16,5,3,2,0,2,7.16,0,24,50.0,0.0,0.0,9.0,2.0,0.0,0.0,7.16,90.0
Gary Gardner,28,MC,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,1,0,2,48.6,3,49,7.44,1,0,2,1,1,0,0,0,7.44,3,1,2,0,0,7.44,2,35,48.6,0.0,0.0,9.0,3.0,1.0,1.0,7.44,90.0
Jefferson Montero,30,ML,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,27.3,0,27,6.43,0,0,0,1,0,0,2,1,6.43,3,0,0,0,0,6.43,0,11,27.3,3.0,1.0,4.0,0.0,0.0,0.0,6.43,90.0
Scott Hogan,28,FW,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,3,2,0,75.0,1,22,7.25,3,2,0,1,0,1,0,3,7.25,0,0,0,0,1,7.25,0,12,75.0,0.0,0.0,1.0,0.0,0.0,0.0,7.25,90.0
Lukas Jutkiewicz,31,FW,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,3,0,0,25.0,8,43,6.40,3,0,0,0,1,0,2,4,6.40,0,1,2,0,3,6.40,0,24,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40,90.0
Jérémie Bela,27,Sub,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,1,40.0,0,17,6.18,0,0,1,1,1,0,3,1,6.18,0,0,0,0,0,6.18,1,5,40.0,1.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0
Wes Harding,23,Sub,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,0.0,0,2,5.95,0,0,0,0,0,0,0,2,5.95,0,0,0,0,0,5.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0
Harlee Dean,29,Sub,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,0.0,0,0,6.03,0,0,0,0,0,0,0,0,6.03,0,0,0,0,0,6.03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0
Cheick Keita,24,Sub,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Connal Trueman,24,Sub,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Daniel Crowley,22,Sub,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Caolan Boyd-Munce,20,Sub,Barnsley,Birmingham,0,1,1,1381864,11-Feb-20,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
David Raya Martin,24,GK,Brentford,Leeds,1,1,0,1381868,11-Feb-20,0,0,0,46.9,0,47,6.98,0,0,0,0,0,0,0,0,6.98,0,0,2,0,0,6.98,0,32,46.9,0.0,0.0,29.0,12.0,0.0,0.0,6.98,90.0
